brand,material_raw,price_current,price_mrp,product_id,product_url,rating,review_count,title
Majestic Man,Cotton,498,1499,B0D8ZLSMWK,https://www.amazon.in/Majestic-Man-Comfort-Checked-X-Large/dp/B0D8ZLSMWK/ref=sr_1_14,,,Men Comfort Slim Fit Opaque Checked Cotton Casual Shirt
DEELMO,,499,1999,B0F4P75CMT,https://www.amazon.in/DEELMO-Regular-Polyester-Collared-Standard/dp/B0F4P75CMT/ref=sr_1_15,,,Men's Regular Fit Button Down Dress Shirts Textured Long Sleeve Casual Hawaiian Shirt
Bellstone,,449,1499,B0CJJRXQKX,https://www.amazon.in/Bellstone-Solid-Cotton-Blend-Straight/dp/B0CJJRXQKX/ref=sr_1_16,,,Men Kurtas
U TURN,,378,1598,B0DKP8NXCH,https://www.amazon.in/U-TURN-Printed-Striped-Stylish-Skyblue-White/dp/B0DKP8NXCH/ref=sr_1_17,,,Men's Casual Printed Striped Stylish Latest Formal Shirt for Men Plus Size Shirt for Men
Peter England,Cotton,1159,1799,B0F9DX4833,https://www.amazon.in/Peter-England-PCSFSSLPM19961-England_Mens__Shirt/dp/B0F9DX4833/ref=sr_1_18,,,Men's Checkered Cotton Shirt | Smart Casual | Full Sleeves
DEELMO,,499,1999,B0F4P9TF4V,https://www.amazon.in/DEELMO-Regular-Button-Textured-Hawaiian/dp/B0F4P9TF4V/ref=sr_1_19,,,Men's Regular Fit Button Down Dress Shirts Textured Long Sleeve Casual Hawaiian Shirt
Lymio,,449,2999,B0DWSB8HT4,https://www.amazon.in/Lymio-Clothing-Regular-Printed-Tiedite-Cream-Blue-L/dp/B0DWSB8HT4/ref=sr_1_20,,,Shirt for Men|| Regular Fit Shirt for Men|| Men Stylish Shirt (Tiedite-Shirt)
Highlander,,485,1799,B0F47ZQJ98,https://www.amazon.in/Highlander-Cotton-Shirt-PHSH000015_Dusty-Green/dp/B0F47ZQJ98/ref=sr_1_21,,,Men's Slim Fit Checks Shirt | Full Sleeves | Regular Collar | Casual Shirts for Men
Allen Solly,Cotton,1049,1499,B07DMQRD6F,https://www.amazon.in/Allen-Solly-Geometric-Regular-ASSFWMOFO48848_White_42/dp/B07DMQRD6F/ref=sr_1_22,,,Men's 100% Cotton Shirt | Long Seelves | Slim Fit Casual Shirt for Men
Majestic Man,Cotton,499,1499,B0C18P3FD2,https://www.amazon.in/Majestic-Man-Checkered-Casual-X-Large/dp/B0C18P3FD2/ref=sr_1_23,,,Cotton Checkered Slim Fit Casual Shirt For Men
Louis Philippe,,1229,1999,B0D5M1LLSW,https://www.amazon.in/Louis-Philippe-Mens-Shirt-LRSFNSLPV93180_White/dp/B0D5M1LLSW/ref=sr_1_24,,,Men's Slim Fit Over Dyed Color Depth Comfortable and Durable Soft Handfeel Full Sleeve Solid Casual Shirt
Leriya Fashion,,499,1999,B0DMSZ49NH,https://www.amazon.in/Leriya-Fashion-Regular-Shirt-LF-MS-6257_Brown/dp/B0DMSZ49NH/ref=sr_1_25,,,Shirt for Man | Mens Casual Shirts | Shirt for Man| Shirts for Mens Stylish |Half Sleeve Button Down Textured Summer Wear (Available in Plus Sizes)
Pinkmint,,399,1999,B0CW1P8RRG,https://www.amazon.in/Pinkmint-Sleeve-Button-Collared-Casual/dp/B0CW1P8RRG/ref=sr_1_26,,,Men Shirt
Van Heusen,Cotton,1199,1999,B0B5Y9GWYM,https://www.amazon.in/Van-Heusen-Mens-Shirt-VHSFRSLB304326_Medium/dp/B0B5Y9GWYM/ref=sr_1_27,,,Formal Checkered Shirt for Men| Premium Cotton| Full Sleeves| Slim Fit |Breathable Fabric
Majestic Man,Cotton,599,1499,B0CLKB4L37,https://www.amazon.in/Majestic-Man-Checkered-Cotton-Charcoal/dp/B0CLKB4L37/ref=sr_1_28,,,Men Small Checkered Slim Fit Cotton Casual Shirt
Leriya Fashion,Cotton,472,1999,B0CLZZCQGZ,https://www.amazon.in/Leriya-Fashion-Textured-Shirts-Stylish/dp/B0CLZZCQGZ/ref=sr_1_29,,,Men's Formal Button Down Shirt – Slim Fit Shirt's for Men | Textured Long Sleeve Polycotton| Business & Meeting Ready (Available in Plus Size and Combo Pack of 2)
The Indian Garage Co,,395,1749,B087S62ZT1,https://www.amazon.in/Indian-Garage-Co-Shirt-0619-SH04-04/dp/B087S62ZT1/ref=sr_1_30,,,Men Slim Fit Checkered Full Sleeves Spread Collar Casual Shirt
Majestic Man,Cotton,498,1499,B0F431RXY1,https://www.amazon.in/Majestic-Man-Comfort-Checked-Regular/dp/B0F431RXY1/ref=sr_1_31,,,Comfort Slim Fit Pure Cotton Checked Casual Shirt
Van Heusen,Cotton,1199,2099,B0BD7N3VVP,https://www.amazon.in/Van-Heusen-Sport-Shirt-VSSFWSLBA41477_Teal/dp/B0BD7N3VVP/ref=sr_1_32,,,Solid Casual Shirt for Men| Premium Cotton| Full Sleeves| Regular Fit |Breathable Fabric |
GRECIILOOKS,Cotton,499,1999,B0CLZXVR5C,https://www.amazon.in/GRECIILOOKS-Solid-Regular-Shirt-GL-MS-6134_White/dp/B0CLZXVR5C/ref=sr_1_33,,,Men's Formal Button Down Shirt – Slim Fit Shirt's for Men | Textured Long Sleeve Polycotton| Business & Meeting Ready (Available in Plus Size and Combo Pack of 2)
Lymio,,449,3999,B0DZCRWN2J,https://www.amazon.in/Lymio-Regular-Shirt-Stylish-Resort-Slub/dp/B0DZCRWN2J/ref=sr_1_34,,,Men Shirt || Shirt for Man || Half Sleeve || Casual and Summer Style (Packs Also Available) (Resort-Slub)
U.S. Polo Assn.,Cotton,1619,2699,B0C4NYN1HW,https://www.amazon.in/U-S-Polo-Assn-Solid-USOEN1SH25_White/dp/B0C4NYN1HW/ref=sr_1_35,,,Cotton Men's Slim Fit Casual Style Shirt
The Indian Garage Co,,490,1749,B08ZNFRY1P,https://www.amazon.in/Indian-Garage-Co-Checkered-0121-SH69-05_White/dp/B08ZNFRY1P/ref=sr_1_36,,,Men Slim Fit Checkered Full Sleeves Cutaway Collar Casual Shirt
Peter England,Cotton,1159,1799,B0F9DYT3BV,https://www.amazon.in/Peter-England-Checkered-Shirt-PCSFSSLP646906_Navy/dp/B0F9DYT3BV/ref=sr_1_37,,,Men's Checkered Cotton Shirt | Smart Casual | Full Sleeves
Peter England,Cotton,839,1399,B0BHW9S256,https://www.amazon.in/Peter-England-Regular-Shirt-PESFONUP747687_Navy/dp/B0BHW9S256/ref=sr_1_38,,,Men's Everday Regular Fit Solid Shirt | Cotton Rich | 5-Pin Pocketing
Peter England,Cotton,839,1399,B0BHW7W1CV,https://www.amazon.in/Peter-England-Mens-Shirt-PESFOSLPO33719_Navy/dp/B0BHW7W1CV/ref=sr_1_39,,,Men's Everyday Solid Slim Fit Full Sleeve Formal Shirt | Cotton-Rich
The Indian Garage Co,,490,1749,B0BXLN8TZ1,https://www.amazon.in/Indian-Garage-Co-Checkered-1221-SH151-32_Green/dp/B0BXLN8TZ1/ref=sr_1_40,,,Men Slim Fit Checkered Full Sleeves Spread Collar Casual Shirt
Peter England,Cotton,899,1399,B0BHW7PCJ7,https://www.amazon.in/Peter-England-Regular-Shirt-PESFONUP479880_Medium/dp/B0BHW7PCJ7/ref=sr_1_41,,,Men's Everday Regular Fit Solid Shirt | Cotton Rich | 5-Pin Pocketing
Peter England,Cotton,899,1399,B0CVS24T3P,https://www.amazon.in/Peter-England-Mens-Shirt-PESFWSLBQ29664_Blue/dp/B0CVS24T3P/ref=sr_1_42,,,Men's Slim Fit Full Sleeve Pin-Striped Formal Shirt | Cotton-Rich | Wonder Fabric | Pin Point Oxford
U.S. Polo Assn.,Cotton,1379,2299,B0BJ24X53W,https://www.amazon.in/U-S-POLO-ASSN-Regular-USSHTFX0006_White/dp/B0BJ24X53W/ref=sr_1_43,,,Men's Cotton Regular Fit Shirt
Allen Solly,,1189,1849,B0C7W3VVS7,https://www.amazon.in/Allen-Solly-Regular-Shirt-ASSFQSPFS40673_Light/dp/B0C7W3VVS7/ref=sr_1_44,,,Men Shirt
DEELMO,Linen,363,1999,B0D4MC3S3T,https://www.amazon.in/DEELMO-Casual-Button-Fashion-Textured/dp/B0D4MC3S3T/ref=sr_1_45,,,Men's Casual Button Down Shirts Long Sleeve Linen Shirt Fashion Textured Beach Summer Shirt
Peter England,,1029,1599,B0F9DZ87LJ,https://www.amazon.in/Peter-England-Maroon-Sleeves-Casual/dp/B0F9DZ87LJ/ref=sr_1_46,,,Men Shirt
Peter England,Cotton,901,1499,B0C27SYX75,https://www.amazon.in/Peter-England-Mens-Shirt-PCSFSSLPS50535_Aqua/dp/B0C27SYX75/ref=sr_1_47,,,Men's Slim Fit Full Sleeve 100% Cotton Slub Casual Everyday Shirt
Peter England,Cotton,899,1399,B0CVS1ZVK3,https://www.amazon.in/Peter-England-Mens-Shirt-PESFWSLBK25863_Navy/dp/B0CVS1ZVK3/ref=sr_1_48,,,Men's Slim Fit Full Sleeve Striped Formal Shirt | Cotton Rich | Wonder Fabric | Pin Point Oxford
HIGHLANDER,,824,3299,38201608,https://www.myntra.com/shirts/highlander/highlander-men-boxy-printed-casual-shirt/38201608/buy,4.2,45,Boxy Casual Shirt
Roadster,Cotton,489,999,36057891,https://www.myntra.com/shirts/roadster/the-roadster-life-co-pure-cotton-casual-shirt/36057891/buy,4.2,8300,Pure Cotton Casual Shirt
Roadster,Cotton,521,1799,30588207,https://www.myntra.com/shirts/roadster/the-roadster-life-co-relaxed-fit-band-collar-pure-cotton-casual-shirt/30588207/buy,4,115,Pure Cotton Casual Shirt
Roadster,Cotton,489,1399,17091614,https://www.myntra.com/shirts/roadster/roadster-men-white-classic-regular-fit-cotton-casual-shirt/17091614/buy,4.2,24300,Men Cotton Casual Shirt
HERE&NOW,Cotton,599,1498,39087276,https://www.myntra.com/shirts/here%26now/herenow-men-smart-casual-shirt/39087276/buy,4,96,Smart CottonLinen Casual Shirt
HERE&NOW,,693,1999,30246784,https://www.myntra.com/shirts/here%26now/herenow-men-slim-fit-floral-opaque-printed-casual-shirt/30246784/buy,4.3,6400,Slim Fit Opaque Casual Shirt
Roadster,Chambray,539,1499,15557590,https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-men-light-blue-solid-regular-fit-chambray-casual-shirt/15557590/buy,4.2,27200,Chambray Casual Shirt
HIGHLANDER,,505,2299,38240158,https://www.myntra.com/shirts/highlander/highlander-men-casual-shirt/38240158/buy,4.8,12,Casual Shirt
Campus Sutra,,1059,1999,31472271,https://www.myntra.com/shirts/campus+sutra/campus-sutra-men-comfort-opaque-checked-casual-shirt/31472271/buy,3.7,1100,Opaque Casual Shirt
Roadster,Cotton,579,1999,29936232,https://www.myntra.com/shirts/roadster/-the-roadster-lifestyle-co-pure-cotton-casual-shirts/29936232/buy,4.2,17600,Pure Cotton Casual Shirts
HIGHLANDER,,824,3299,34762032,https://www.myntra.com/shirts/highlander/highlander-checked-spread-collar-long-sleeves-relaxed-fit-casual-shirt/34762032/buy,4.5,93,Spread Collar Casual Shirt
Mast & Harbour,,499,2099,8717979,https://www.myntra.com/shirts/mast+%26+harbour/mast--harbour-men-blue--white-slim-fit-striped-casual-shirt/8717979/buy,4.3,60700,Men Slim Fit Casual Shirt
The Indian Garage Co,,664,1749,17357388,https://www.myntra.com/shirts/the+indian+garage+co/the-indian-garage-co-men-comfort-checked-casual-regular-fit-shirt/17357388/buy,4.3,57600,Men Casual Shirt
HIGHLANDER,,703,3349,33475248,https://www.myntra.com/shirts/highlander/highlander-men-comfort-opaque-casual-shirt/33475248/buy,4.1,74,Opaque Casual Shirt
Roadster,Cotton,579,1999,29936231,https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co--cotton-full-sleeve-shirts/29936231/buy,4.2,17600,Cotton Full Sleeve Shirts
DYMORA,,521,1999,40266025,https://www.myntra.com/shirts/dymora/dymora-men-casual-shirt/40266025/buy,,,Beige Mandarin Shirt
HIGHLANDER,,758,3299,34762030,https://www.myntra.com/shirts/highlander/highlander-checked-cutaway-collar-relaxed-fit-casual-shirt/34762030/buy,4.5,94,Checked Casual Shirt
HIGHLANDER,,415,1599,30083639,https://www.myntra.com/shirts/highlander/highlander-men-solid-casual-shirt/30083639/buy,3.9,5300,Slim Fit Opaque Casual Shirt
OQUENT,,271,799,34954031,https://www.myntra.com/shirts/oquent/oquent-standard-spread-collar-regular-fit-shirt/34954031/buy,3.8,873,Standard Spread Collar Shirt
HIGHLANDER,,611,2549,33475233,https://www.myntra.com/shirts/highlander/highlander-men-comfort-opaque-striped-casual-shirt/33475233/buy,4.4,49,Opaque Casual Shirt
The Indian Garage Co,,664,1749,16190386,https://www.myntra.com/shirts/the+indian+garage+co/the-indian-garage-co-men-green-regular-fit-tartan-checks-opaque-checked-casual-shirt/16190386/buy,4.2,31700,Regular Opaque Casual Shirt
Roadster,Cotton,579,1999,29936235,https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-pure-cotton-full-sleeve-shirts/29936235/buy,4.2,17600,Pure Cotton Full Sleeve Shirts
HIGHLANDER,,377,1799,30014051,https://www.myntra.com/shirts/highlander/highlander-men-olive-striped-slim-fit-shirt/30014051/buy,4.3,540,Slim Fit Opaque Casual Shirt
MISCHIEF MONKEY,,584,2088,28420390,https://www.myntra.com/shirts/mischief+monkey/mischief-monkey-classic-tailored-fit-button-down-collar-long-sleeves-cotton-casual-shirt/28420390/buy,4,3200,Tailored Fi Casual Shirt
HERE&NOW,Cotton,649,1999,29265888,https://www.myntra.com/shirts/here%26now/herenow-tartan-checks-spread-collar-long-sleeves-slim-fit-cotton-casual-shirt/29265888/buy,4.3,10200,Slim Fit Cotton Casual Shirt
HIGHLANDER,,724,3149,38591729,https://www.myntra.com/shirts/highlander/highlander-men-boxy-printed-casual-shirt/38591729/buy,,,Boxy Casual Shirt
MaverIQ,,499,3499,37871510,https://www.myntra.com/shirts/maveriq/maveriq-men-comfort-slim-fit-casual-shirt/37871510/buy,4.1,119,Slim Fit Casual Shirt
INDICLUB,,349,999,34232558,https://www.myntra.com/shirts/indiclub/indiclub-spread-collar-long-sleeves-shirt/34232558/buy,4.3,3000,Spread Collar Shirt
HIGHLANDER,,539,2699,38570080,https://www.myntra.com/shirts/highlander/highlander-men-slim-fit-casual-shirt/38570080/buy,,,Slim Fit Casual Shirt
Amrit Topwear,,547,2499,38923105,https://www.myntra.com/shirts/amrit+topwear/yellow-regular-fit-casual-shirt-with-curved-hem/38923105/buy,2.2,13,Regular Fit Casual Shirt
DUFFLE DOG,,599,3499,40209754,https://www.myntra.com/shirts/duffle+dog/duffle-dog-men-casual-shirt/40209754/buy,,,Casual Shirt
HIGHLANDER,Cotton,707,2949,35063286,https://www.myntra.com/shirts/highlander/highlander-spread-collar-short-sleeves-oversized-cotton-shirt/35063286/buy,4.3,16,Oversized Cotton Shirt
HERE&NOW,Cotton,695,2399,27449708,https://www.myntra.com/shirts/here%26now/herenow-blue-slim-fit-checked-button-down-collar-opaque-cotton-casual-shirt/27449708/buy,4.2,2400,Slim Fit Cotton Casual Shirt
Roadster,Cotton,579,1999,29936237,https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-pure-cotton-casual-shirts/29936237/buy,4.2,17600,Pure Cotton Casual Shirts
HIGHLANDER,,489,2449,39873457,https://www.myntra.com/shirts/highlander/highlander-men-slim-fit-gingham-checks-checked-casual-shirt/39873457/buy,,,Slim Fit Casual Shirt
HERE&NOW,,749,1999,39044054,https://www.myntra.com/shirts/here%26now/herenow-men-slim-fit-printed-casual-shirt/39044054/buy,4.3,6400,Slim Fit Casual Shirt
Mast & Harbour,,499,1699,24977628,https://www.myntra.com/shirts/mast+%26+harbour/mast--harbour-men-solid-opaque-casual-shirt/24977628/buy,4.3,2000,Opaque Casual Shirt
HIGHLANDER,,703,3199,36387701,https://www.myntra.com/shirts/highlander/highlander-vertical-striped-cuban-collar-drop-shoulder-sleeves-boxy-fit-casual-shirt/36387701/buy,4,17,Striped Boxy Fit Casual Shirt
Roadster,,569,1899,10863018,https://www.myntra.com/shirts/roadster/roadster-men-navy-blue--magenta-pink-regular-fit-checked-casual-shirt/10863018/buy,4.3,19800,Regular Fit Indigo Checks
Mast & Harbour,,519,1999,8717975,https://www.myntra.com/shirts/mast+%26+harbour/mast--harbour-men-pink--white-slim-fit-striped-casual-shirt/8717975/buy,4.3,60700,Men Slim Fit Casual Shirt
HIGHLANDER,Cotton,737,2949,35063219,https://www.myntra.com/shirts/highlander/highlander-cutaway-collar-casual-cotton-shirt/35063219/buy,4.4,16,Casual Cotton Shirt
HIGHLANDER,,415,1599,29684214,https://www.myntra.com/shirts/highlander/highlander-men-slim-fit-shirt/29684214/buy,3.9,6500,Slim Fit Opaque Casual Shirt
Powerlook,,615,2199,34050612,https://www.myntra.com/shirts/powerlook/powerlook-men-striped-casual-shirt/34050612/buy,4.1,276,Casual Shirt
HIGHLANDER,,762,3049,34610555,https://www.myntra.com/shirts/highlander/highlander-men-relaxed-fit-solid-spread-collar-casual-shirt/34610555/buy,4.5,84,Men Solid Relaxed Fit Shirt
Manspire,,365,1599,38471479,https://www.myntra.com/shirts/manspire/manspire-men-casual-shirt/38471479/buy,3.3,380,Casual Shirt
IN&AVI,,797,2999,40194789,https://www.myntra.com/shirts/in%26avi/inavi-men-casual-shirt/40194789/buy,,,Casual Shirt
HIGHLANDER,,517,2249,33530222,https://www.myntra.com/shirts/highlander/highlander-men-comfort-slim-fit-printed-casual-shirt/33530222/buy,4,52,Slim Fit Printed Casual Shirt
Roadster,Cotton,489,999,31035441,https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-solid-pure-cotton-casual-shirt/31035441/buy,4.2,8400,Pure Cotton Casual Shirt
The Indian Garage Co,,664,1749,17406394,https://www.myntra.com/shirts/the+indian+garage+co/the-indian-garage-co-men-cream-coloured--navy-blue-tartan-checked-shirt/17406394/buy,4.3,57600,Tartan Checked Shirt
HIGHLANDER,,737,2949,32360491,https://www.myntra.com/shirts/highlander/highlander-men-solid-utility-pocket-oversized-overshirt/32360491/buy,,,Opaque Casual Shirt
